"CN","LON","LAT"
"145007037010661",-75.354269,39.47632
"145007091010661",-75.456744,39.574523
"145007033010661",-75.406089,39.733793
"145007039010661",-75.531954,39.497322
"145007015010661",-74.637166,40.644244
"145007119010661",-74.604263,40.406529
"145006945010661",-74.525672,40.584843
"145006943010661",-74.477504,40.65148
"145007017010661",-74.692977,40.58605
"145006951010661",-74.57982,40.517571
"145007043010661",-74.457134,41.176345
"145007131010661",-74.493016,41.115121
"145007093010661",-74.796988,41.224428
"145007143010661",-74.575293,41.048836
"145007095010661",-74.84368,41.1584
"145007049010661",-74.682602,41.126416
"145007047010661",-74.741087,41.290852
"145007059010661",-74.892743,41.066926
"145007061010661",-74.759745,40.940073
"145007045010661",-74.641202,41.182623
"145007057010661",-74.78244,40.998535
"145007041010661",-74.608476,41.29809
"145007051010661",-74.765013,41.063375
"145006935010661",-74.271934,40.696683
"145006937010661",-74.325015,40.635853
"145007071010661",-74.930758,40.753059
"145007065010661",-74.86309,40.819746
"145007101010661",-75.063882,40.774407
"145007097010661",-74.939133,40.998304
"145007073010661",-75.022867,40.861202
"145007063010661",-74.83553,40.904225
"145007103010661",-75.135337,40.721589
"145007083010661",-75.187081,40.627871
"145007099010661",-74.97741,40.929567
"168988719010661",-74.821099,39.48769
"168988643010661",-74.487484,39.449925
"168988649010661",-74.705959,39.402808
"168988637010661",-74.446243,39.533603
"168988711010661",-74.724152,39.630675
"168988715010661",-74.629224,39.444686
"168988713010661",-74.603897,39.537588
"168988723010661",-74.767032,39.449416
"168988727010661",-74.719981,39.315611
"168988717010661",-74.773332,39.55601
"168988645010661",-74.538998,39.356406
"168988791010661",-74.868051,39.608215
"168988655010661",-74.101066,40.871065
"168988743010661",-74.067956,40.935905
"168988741010661",-74.022871,41.05026
"168988745010661",-74.278552,41.052645
"168988653010661",-73.949949,40.858441
"168988639010661",-74.451359,39.613735
"168988705010661",-74.518515,39.68527
"168988943010661",-74.694992,39.91317
"168988695010661",-74.566607,39.914171
"168988641010661",-74.578472,39.618985
"168988699010661",-74.483634,39.892379
"168988703010661",-74.489389,39.769485
"168988785010661",-74.8317,40.014357
"168988701010661",-74.584585,39.85122
"168988941010661",-74.65232,39.686089
"168988783010661",-74.767371,39.838093
"168988709010661",-74.793995,39.787128
"168988779010661",-74.638057,40.09265
"168988697010661",-74.651191,39.999629
"168988707010661",-74.658351,39.765453
"168988781010661",-74.772198,40.086433
"168988945010661",-74.885884,39.930885
"168988853010661",-74.970745,40.014095
"168988855010661",-75.053757,39.939692
"168988787010661",-74.928522,39.860971
"168988793010661",-74.982998,39.70942
"168988789010661",-74.85612,39.714047
"168988857010661",-75.092042,39.871164
"168988739010661",-74.916247,38.994037
"168988651010661",-74.834719,39.1733
"168988737010661",-74.864753,39.102942
"168988729010661",-74.780987,39.236636
"168988647010661",-74.60043,39.302348
"168988947010661",-74.935677,38.95495
"168988735010661",-75.067535,39.344596
"168988797010661",-74.992819,39.476683
"168988799010661",-75.018371,39.396379
"168988805010661",-75.090238,39.265753
"168988731010661",-74.887465,39.317306
"168988885010661",-75.389946,39.373129
"168988877010661",-75.349259,39.456375
"168988801010661",-75.181532,39.505158
"168988733010661",-74.945409,39.234681
"168988883010661",-75.405046,39.419339
"168988725010661",-74.883471,39.388575
"168988807010661",-75.237056,39.360127
"168988803010661",-75.177814,39.411711
"168988755010661",-74.333598,40.754524
"168988751010661",-74.211806,40.72952
"168988749010661",-74.144297,40.807771
"168988863010661",-75.152866,39.749724
"168988865010661",-75.281596,39.838798
"168988721010661",-74.956349,39.557131
"168988859010661",-75.128439,39.844516
"168988795010661",-75.077359,39.648515
"168988935010661",-75.320893,39.763371
"168988861010661",-75.144448,39.821827
"168988657010661",-74.049633,40.714863
"168988659010661",-74.10702,40.651906
"168988939010661",-73.989035,40.806665
"168988929010661",-74.935699,40.415683
"168988905010661",-74.962886,40.625138
"168988907010661",-75.022079,40.556896
"168988909010661",-75.169497,40.600043
"168988847010661",-74.863786,40.492276
"168988839010661",-74.785786,40.6337
"168988841010661",-74.814085,40.539527
"168988927010661",-74.752569,40.681358
"168988849010661",-74.66137,40.195496
"168988685010661",-74.538457,40.231815
"168988775010661",-74.656223,40.301835
"168988851010661",-74.852255,40.291976
"168988845010661",-74.783895,40.379771
"168988767010661",-74.421518,40.382408
"168988671010661",-74.397938,40.461725
"168988759010661",-74.317638,40.506269
"168988757010661",-74.316099,40.591652
"168988769010661",-74.466963,40.277656
"168988765010661",-74.494655,40.545685
"168988773010661",-74.582834,40.390137
"168988669010661",-74.276618,40.360394
"168988673010661",-74.215108,40.333562
"168988500010661",-74.147201,40.277963
"168988681010661",-74.357947,40.189812
"168988667010661",-74.202593,40.429526
"168988665010661",-74.098717,40.326861
"168988502010661",-74.056792,40.11005
"168988931010661",-74.030238,40.201472
"168988675010661",-74.293414,40.265924
"168988777010661",-74.56666,40.156367
"168988677010661",-74.193864,40.174306
"168988663010661",-74.053036,40.394395
"168988825010661",-74.545238,40.770252
"168988933010661",-74.471372,40.834785
"168988827010661",-74.624071,40.83593
"168988753010661",-74.346408,40.841002
"168988829010661",-74.694648,40.782469
"168988815010661",-74.416728,40.982457
"168988823010661",-74.61945,40.925323
"168988819010661",-74.564419,40.975926
"168988821010661",-74.440849,40.921578
"168988558010661",-74.229927,39.897827
"168988580010661",-74.248635,39.826534
"168988525010661",-74.275412,40.058044
"168988496010661",-74.112169,39.777053
"168988691010661",-74.36156,39.902806
"168988689010661",-74.365921,39.969998
"168988687010661",-74.422215,40.064811
"168988504010661",-74.112067,40.027689
"168988633010661",-74.374257,39.666924
"168988683010661",-74.416234,40.12164
"168988693010661",-74.488068,39.991346
"168988635010661",-74.390112,39.583339
"168988629010661",-74.296789,39.723476
"168988631010661",-74.400074,39.839366
"168988679010661",-74.235435,40.105281
"168988506010661",-74.147994,39.970455
"168988627010661",-74.197635,39.653103
"168988614010661",-74.144293,39.720502
"168988498010661",-74.260903,39.573834
"168988747010661",-74.229398,40.949915
"168988925010661",-74.351241,41.035362
"168988811010661",-74.302067,41.110413
"168988867010661",-75.206244,39.662882
"168988869010661",-75.362037,39.683534
"168988879010661",-75.474988,39.53531
"168988875010661",-75.44379,39.594172
"168988871010661",-75.170484,39.623805
"168988873010661",-75.308283,39.521643
"168988881010661",-75.502401,39.443037
"168988763010661",-74.479791,40.604125
"168988837010661",-74.665451,40.533893
"168988833010661",-74.570581,40.692565
"168988843010661",-74.710695,40.484366
"168988831010661",-74.577083,40.729276
"168988835010661",-74.63842,40.639107
"168988771010661",-74.555372,40.462729
"168988817010661",-74.528697,41.066444
"168988809010661",-74.420929,41.224726
"168988889010661",-74.669638,41.296562
"168988895010661",-74.763219,41.019852
"168988813010661",-74.452729,41.138334
"168988891010661",-74.72757,41.230212
"168988915010661",-74.84615,41.106934
"168988887010661",-74.57393,41.235836
"168988911010661",-74.703141,41.319414
"168988893010661",-74.696387,41.093379
"168988913010661",-74.789013,41.164241
"168988661010661",-74.249046,40.668294
"168988761010661",-74.41129,40.666921
"168988903010661",-75.053512,40.812795
"168988897010661",-74.908669,41.01442
"168988921010661",-75.079066,40.980218
"168988899010661",-74.834277,40.866003
"168988937010661",-75.109373,40.651565
"168988917010661",-74.942906,40.951463
"168988901010661",-74.858788,40.810883
"168988919010661",-74.984857,40.859673
"168988923010661",-75.069756,40.744113
"221354365010661",-74.834438,39.362282
"221354427010661",-74.616862,39.487552
"221354283010661",-74.940372,39.493939
"221354431010661",-74.757493,39.487448
"221354429010661",-74.668866,39.412948
"221354443010661",-74.554491,39.555579
"221354153010661",-74.678151,39.652381
"221354363010661",-74.81938,39.442976
"221354447010661",-74.528545,39.326976
"221354425010661",-74.730426,39.558638
"221354145010661",-74.697927,39.335176
"221354445010661",-74.47477,39.402958
"221354355010661",-74.106193,40.831857
"221354349010661",-74.115224,41.049901
"221354433010661",-74.069859,40.899671
"221354165010661",-73.999139,40.99229
"221354413010661",-74.544927,39.847581
"221354171010661",-74.977615,39.958579
"221354417010661",-74.465742,39.701214
"221354335010661",-74.758468,40.025547
"221354339010661",-74.883894,39.897233
"221354411010661",-74.622936,40.044762
"221354423010661",-74.640517,39.673985
"221354415010661",-74.587609,39.800859
"221354137010661",-74.825696,39.954452
"221354437010661",-74.427029,39.775762
"221354279010661",-74.934576,40.038417
"221354151010661",-74.59432,39.71413
"221354169010661",-74.730225,40.132262
"221354135010661",-74.701255,39.895512
"221354419010661",-74.52261,39.644746
"221354337010661",-74.678509,39.964562
"221354409010661",-74.488203,39.945305
"221354421010661",-74.76087,39.795668
"221354333010661",-74.571793,40.087649
"221354343010661",-74.959542,39.765734
"221354467010661",-74.782806,39.707955
"221354221010661",-75.085268,39.85682
"221354219010661",-75.044345,39.914907
"221354139010661",-74.84935,39.675416
"221354341010661",-74.940425,39.833716
"221354141010661",-74.970796,39.788699
"221354375010661",-74.892346,39.234873
"221354367010661",-74.762638,39.253437
"221354163010661",-74.933245,38.975451
"221354449010661",-74.820076,39.142796
"221354369010661",-74.790047,39.184836
"221354451010661",-74.857061,38.949884
"221354379010661",-74.865463,39.043379
"221354377010661",-74.919887,39.208169
"221354293010661",-75.172684,39.370013
"221354371010661",-74.909495,39.296563
"221354373010661",-75.019655,39.338205
"221354285010661",-74.993574,39.43313
"221354237010661",-75.328664,39.393424
"221354299010661",-75.228763,39.32322
"221354289010661",-75.130683,39.465172
"221354297010661",-75.095589,39.227335
"221354143010661",-75.267716,39.466389
"221354295010661",-75.075754,39.292932
"221354381010661",-74.192949,40.704755
"221354359010661",-74.247406,40.856065
"221354301010661",-74.315712,40.771392
"221354361010661",-74.905473,39.605518
"221354231010661",-75.318791,39.718029
"221354345010661",-75.002826,39.679693
"221354229010661",-75.273143,39.77671
"221354225010661",-75.167604,39.680252
"221354281010661",-74.883913,39.681324
"221354223010661",-75.215561,39.835164
"221354347010661",-75.126233,39.736284
"221354357010661",-74.128955,40.76703
"221354213010661",-75.002916,40.532947
"221354275010661",-74.88373,40.419121
"221354207010661",-74.898579,40.695062
"221354217010661",-75.12794,40.621301
"221354269010661",-74.82654,40.487973
"221354277010661",-74.896343,40.352185
"221354209010661",-74.921541,40.596079
"221354265010661",-74.800674,40.58584
"221354201010661",-74.85533,40.741279
"221354215010661",-75.07224,40.647664
"221354273010661",-74.79775,40.292849
"221354465010661",-74.791813,40.343653
"221354271010661",-74.763193,40.356313
"221354329010661",-74.654566,40.248325
"221354321010661",-74.41503,40.316355
"221354319010661",-74.383005,40.400738
"221354391010661",-74.318991,40.452502
"221354325010661",-74.604526,40.33207
"221354309010661",-74.307854,40.543499
"221354323010661",-74.552091,40.395249
"221354313010661",-74.416734,40.55899
"221354147010661",-74.468708,40.26125
"221354387010661",-74.083,40.285271
"221354385010661",-74.065024,40.341847
"221354401010661",-74.336186,40.177392
"221354395010661",-74.323263,40.242959
"221354393010661",-74.261715,40.292366
"221354455010661",-74.159926,40.218124
"221354453010661",-74.036772,40.273535
"221354331010661",-74.503703,40.16406
"221354397010661",-74.217173,40.148573
"221354389010661",-74.208512,40.383468
"221354383010661",-74.173476,40.447809
"221354197010661",-74.84163,40.811641
"221354247010661",-74.517318,41.016011
"221354243010661",-74.387562,40.916356
"221354249010661",-74.45213,40.949448
"221354257010661",-74.63049,40.803706
"221354195010661",-74.759335,40.895127
"221354253010661",-74.516841,40.79198
"221354303010661",-74.448852,40.859061
"221354251010661",-74.561458,40.958575
"221354399010661",-74.235786,40.084438
"221354149010661",-74.342207,39.942083
"221354435010661",-74.235523,39.778299
"221354161010661",-74.379708,39.878896
"221354461010661",-74.266358,40.017986
"221354405010661",-74.410493,40.095661
"221354463010661",-74.234727,39.816574
"221354459010661",-74.121393,39.959642
"221354403010661",-74.346596,40.118132
"221354407010661",-74.442599,40.024462
"221354439010661",-74.345934,39.628984
"221354441010661",-74.389132,39.553969
"221354457010661",-74.085533,40.059583
"221354241010661",-74.327878,41.018506
"221354353010661",-74.210413,40.911768
"221354167010661",-74.186507,40.970981
"221354245010661",-74.44132,41.107314
"221354351010661",-74.288591,41.078693
"221354177010661",-75.511918,39.655764
"221354155010661",-75.481553,39.47015
"221354233010661",-75.268029,39.639511
"221354287010661",-75.124181,39.533431
"221354227010661",-75.221386,39.593234
"221354235010661",-75.364241,39.608686
"221354291010661",-75.251758,39.559112
"222926826010661",-75.471973,39.728766
"221354261010661",-74.609831,40.593914
"221354327010661",-74.709129,40.413783
"221354255010661",-74.521748,40.706758
"221354267010661",-74.729165,40.511228
"221354263010661",-74.678333,40.484663
"221354315010661",-74.577886,40.634994
"221354317010661",-74.524745,40.474581
"242151082010661",-74.647206,40.73459
"221354181010661",-74.580628,41.176204
"221354185010661",-74.602366,41.094293
"221354179010661",-74.553509,41.242257
"221354187010661",-74.662841,41.033031
"221354183010661",-74.68522,41.282647
"221354159010661",-74.726867,40.950515
"221354191010661",-74.866125,41.048472
"221354239010661",-74.444061,41.170337
"221354189010661",-74.814911,41.128346
"221354157010661",-74.729059,41.199443
"221354305010661",-74.335097,40.695488
"221354307010661",-74.25107,40.600841
"221354311010661",-74.405751,40.615998
"221354193010661",-74.886914,40.958949
"221354175010661",-75.056868,40.979694
"221354203010661",-74.970687,40.818757
"221354211010661",-75.074034,40.694856
"221354205010661",-75.010144,40.744534
"221354173010661",-75.00576,41.041819
"221354199010661",-74.896438,40.906735
"247061711010661",-74.933702,39.481698
"247061823010661",-74.728398,39.542213
"247061838010661",-74.614412,39.440573
"247061835010661",-74.436966,39.467548
"247061839010661",-74.672864,39.379584
"247061799010661",-74.812938,39.632433
"247061837010661",-74.457933,39.349913
"247061810010661",-74.833552,39.395315
"247061822010661",-74.690598,39.604891
"247061834010661",-74.52807,39.505537
"247061809010661",-74.871674,39.566238
"247061836010661",-74.428664,39.432592
"247061832010661",-74.369786,39.483299
"247061803010661",-74.11085,40.996244
"247061801010661",-73.970826,40.996898
"247061804010661",-74.223483,41.111951
"247061806010661",-74.114579,40.796548
"247061802010661",-73.980495,40.93475
"247061824010661",-74.054658,40.860384
"247061831010661",-74.461711,39.655051
"247061792010661",-74.711954,40.062851
"247061819010661",-74.551643,39.819855
"247061710010661",-74.767546,39.987901
"247061797010661",-74.808599,39.87437
"247061794010661",-74.709288,39.80941
"247061702010661",-74.584798,39.96063
"247061791010661",-74.668383,40.143457
"247061820010661",-74.571052,39.749039
"247061795010661",-74.829533,39.903665
"247061833010661",-74.496204,39.572179
"247061828010661",-74.393937,39.722497
"247061796010661",-74.946716,39.995509
"247061793010661",-74.648155,39.909698
"247061852010661",-74.852332,39.85413
"247061790010661",-74.562779,40.080605
"247061821010661",-74.767063,39.761771
"247061798010661",-74.805376,39.69514
"247061736010661",-75.012248,39.872919
"247061690010661",-75.057001,39.791817
"247061689010661",-74.910928,39.76931
"247061735010661",-74.992791,39.920592
"247061853010661",-74.934955,39.714459
"247061713010661",-74.834425,39.094139
"247061842010661",-74.748454,39.146862
"247061840010661",-74.672573,39.288281
"247061843010661",-74.875479,39.007751
"247061811010661",-74.820449,39.297802
"247061841010661",-74.818246,39.264431
"247061743010661",-75.224419,39.485646
"247061744010661",-75.319075,39.428363
"247061770010661",-75.087206,39.431334
"247061812010661",-75.135821,39.349093
"247061772010661",-75.163329,39.331011
"247061771010661",-75.128163,39.414034
"247061767010661",-74.96332,39.401003
"247061773010661",-75.061743,39.224715
"247061768010661",-75.071515,39.486285
"247061807010661",-74.149878,40.72873
"247061775010661",-74.251015,40.757403
"247061776010661",-74.326434,40.732162
"247061808010661",-74.246548,40.785732
"247061704010661",-75.25001,39.817445
"247061738010661",-75.124027,39.729679
"247061800010661",-75.024573,39.636264
"247061740010661",-75.27208,39.720217
"247061766010661",-75.032924,39.579228
"247061737010661",-75.172633,39.859748
"247061732010661",-74.918151,40.536011
"247061730010661",-74.911359,40.709775
"247061759010661",-74.789283,40.518072
"247061734010661",-75.092067,40.582722
"247061764010661",-74.873266,40.41419
"247061760010661",-74.923106,40.624095
"247061758010661",-74.721941,40.60537
"247061733010661",-74.988872,40.469217
"247061727010661",-74.83589,40.706862
"247061761010661",-74.818911,40.459068
"247061762010661",-74.691754,40.350594
"247061787010661",-74.582351,40.279393
"247061788010661",-74.629655,40.203993
"247061763010661",-74.750114,40.303222
"247061778010661",-74.238572,40.563834
"247061784010661",-74.565708,40.353691
"247061779010661",-74.274016,40.513533
"247061708010661",-74.420652,40.581328
"247061786010661",-74.546863,40.320151
"247061783010661",-74.426262,40.276836
"247061814010661",-74.320599,40.411346
"247061782010661",-74.49795,40.430265
"247061709010661",-74.693671,40.258121
"247061781010661",-74.430645,40.502221
"247061816010661",-74.299539,40.194454
"247061815010661",-74.230856,40.274839
"247061845010661",-74.10596,40.247493
"247061844010661",-74.057114,40.310657
"247061699010661",-74.134115,40.164987
"247061817010661",-74.461345,40.20616
"247061789010661",-74.529679,40.128131
"247061813010661",-74.18902,40.410016
"247061698010661",-74.02059,40.398378
"247061693010661",-74.607423,40.899865
"247061750010661",-74.509752,40.978045
"247061723010661",-74.748698,40.91408
"247061774010661",-74.40265,40.873857
"247061752010661",-74.528438,40.908466
"247061780010661",-74.525519,40.675909
"247061755010661",-74.653757,40.741133
"247061754010661",-74.58759,40.823866
"247061726010661",-74.786066,40.766732
"247061694010661",-74.753672,40.85295
"247061749010661",-74.31815,40.952373
"247061692010661",-74.493198,40.735067
"247061753010661",-74.424505,40.80203
"247061851010661",-74.227617,39.80389
"247061850010661",-74.16573,39.908333
"247061706010661",-74.403464,40.030379
"247061827010661",-74.376723,39.805599
"247061849010661",-74.292209,39.93536
"247061829010661",-74.2659,39.649214
"247061825010661",-74.311862,39.889752
"247061826010661",-74.254609,39.729851
"247061818010661",-74.457614,39.94476
"247061701010661",-74.497955,40.035567
"247061846010661",-74.206132,40.102565
"247061712010661",-74.164625,39.848364
"247061848010661",-74.220883,40.021228
"247061700010661",-74.05561,40.017193
"247061830010661",-74.360757,39.583372
"247061847010661",-74.10186,39.952032
"247061707010661",-74.203686,40.897077
"247061805010661",-74.16091,40.945317
"247061691010661",-74.44451,41.070248
"247061747010661",-74.39924,41.107854
"247061765010661",-74.355684,41.179789
"247061748010661",-74.164735,41.048399
"247061695010661",-75.443157,39.746289
"247061745010661",-75.435669,39.494737
"247061746010661",-75.454247,39.435754
"247061769010661",-75.219805,39.571812
"247061742010661",-75.384939,39.568545
"247061717010661",-75.475201,39.685924
"247061739010661",-75.258531,39.586228
"247061696010661",-75.426196,39.556178
"247061741010661",-75.307147,39.644577
"247061718010661",-75.529723,39.602766
"247061785010661",-74.661967,40.463117
"247061757010661",-74.599962,40.521233
"247061756010661",-74.66743,40.68228
"247061854010661",-74.582326,40.580026
"247061703010661",-74.94325,41.091625
"247061722010661",-74.678907,40.995077
"247061719010661",-74.502745,41.198956
"247061751010661",-74.646942,41.049752
"247061688010661",-74.898836,41.152612
"247061697010661",-74.58461,41.124301
"247061721010661",-74.637895,41.159694
"247061720010661",-74.676982,41.224086
"247061705010661",-74.743676,41.151805
"247061724010661",-74.830999,40.990174
"247061777010661",-74.363818,40.631088
"247061728010661",-74.908091,40.845187
"247061716010661",-75.157853,40.719806
"247061729010661",-74.98345,40.78453
"247061731010661",-75.037722,40.71823
"247061714010661",-75.026446,41.01141
"247061725010661",-74.853195,40.91568
"247061715010661",-75.058765,40.949102
"14524465020004",-74.713678,39.469278
"14524466020004",-74.822531,39.577441
"14524326020004",-74.780554,39.419005
"14524325020004",-74.806334,39.645015
"14524404020004",-74.791565,39.333035
"14524321020004",-74.58777,39.380077
"14524316020004",-74.736365,39.695207
"14524433020004",-74.663988,39.319814
"14524403020004",-74.88048,39.495645
"14524478020004",-74.678686,39.531204
"14524416020004",-74.522499,39.486626
"14524417020004",-74.401601,39.369877
"14524414020004",-74.395007,39.462197
"14524415020004",-74.486292,39.522533
"14524444020004",-73.949095,40.967392
"14524468020004",-74.241292,41.067162
"14524317020004",-74.197364,41.123806
"14524331020004",-74.018965,40.884376
"14524467020004",-74.050774,41.027848
"14524324020004",-74.597698,39.938779
"14524315020004",-74.514024,39.752899
"14524463020004",-74.708721,39.773568
"14524438020004",-74.843178,39.80243
"14524462020004",-74.659666,39.794103
"14524412020004",-74.400718,39.682323
"14524458020004",-74.541073,39.994
"14524436020004",-74.695591,40.01926
"14524460020004",-74.645113,39.881662
"14524461020004",-74.568938,39.697377
"14524464020004",-74.637362,39.62899
"14524437020004",-74.739853,39.94023
"14524309020004",-74.911977,39.959093
"14524459020004",-74.455181,39.830589
"14524336020004",-74.887166,40.020592
"14524318020004",-74.822541,40.110915
"14524360020004",-75.122516,39.884224
"14524439020004",-74.912485,39.713512
"14524337020004",-75.004355,39.79619
"14524359020004",-74.963201,39.894289
"14524347020004",-75.080777,39.968384
"14524441020004",-74.683426,39.240815
"14524442020004",-74.710835,39.167811
"14524406020004",-74.712678,39.22256
"14524409020004",-74.877947,39.200326
"14524443020004",-74.775561,39.091276
"14524330020004",-74.812316,39.002018
"14524422020004",-75.1788,39.274211
"14524327020004",-75.010673,39.319608
"14524421020004",-75.218811,39.5227
"14524408020004",-75.020108,39.27786
"14524367020004",-75.302682,39.362084
"14524407020004",-74.968931,39.331954
"14524405020004",-74.907558,39.404272
"14524419020004",-75.010537,39.515094
"14524366020004",-75.227538,39.451534
"14524470020004",-74.197516,40.817061
"14524471020004",-74.28831,40.894882
"14524338020004",-75.274606,39.693865
"14524362020004",-75.213042,39.744703
"14524363020004",-75.12735,39.670673
"14524418020004",-75.007445,39.585106
"14524440020004",-75.08001,39.736587
"14524361020004",-75.188703,39.822005
"14524320020004",-75.349195,39.828719
"14524445020004",-74.05726,40.798035
"14524446020004",-74.079435,40.727374
"14524356020004",-75.087562,40.577446
"14524354020004",-75.029623,40.656504
"14524343020004",-74.809759,40.421394
"14524341020004",-74.823455,40.650406
"14524351020004",-74.804005,40.712639
"14524346020004",-74.965899,40.408913
"14524340020004",-74.918372,40.472874
"14524355020004",-74.888555,40.592203
"14524400020004",-74.727983,40.671706
"14524345020004",-74.891856,40.333861
"14524335020004",-74.691343,40.332385
"14524435020004",-74.35213,40.346506
"14524434020004",-74.622317,40.152461
"14524424020004",-74.568001,40.256122
"14524344020004",-74.718749,40.263463
"14524451020004",-74.471223,40.45287
"14524428020004",-74.280367,40.452024
"14524332020004",-74.261844,40.523398
"14524449020004",-74.349989,40.58654
"14524429020004",-74.338251,40.391817
"14524452020004",-74.493891,40.399308
"14524427020004",-74.154191,40.374063
"14524454020004",-74.480173,40.143605
"14524426020004",-74.115392,40.438173
"14524456020004",-74.529813,40.098392
"14524323020004",-74.213379,40.290732
"14524453020004",-74.401669,40.233265
"14524430020004",-74.248091,40.195752
"14524431020004",-74.35922,40.313704
"14524473020004",-74.095774,40.207682
"14524474020004",-74.149866,40.110133
"14524472020004",-74.022588,40.333385
